576.84,3291
576.89,3386
576.94,3432
576.99,3427
577.04,3371
577.09,3266
577.14,3117
577.19,2931
577.24,2715
577.29,2478
577.34,2227
577.39,1973
577.44,1721
577.49,1480
577.54,1255
577.59,1050
577.64,866.8
577.69,708.6
577.74,575.7
577.79,468
577.84,385.3
577.89,326.9
577.94,292.5
577.99,281.7
578.04,294.9
578.09,332.6
578.14,396.1
578.19,486.6
578.24,605.9
578.29,755.4
578.34,936.2
578.39,1149
578.44,1392
578.49,1665
578.54,1963
578.59,2281
578.64,2612
578.69,2947
578.74,3276
578.79,3588
578.84,3871
578.89,4115
578.94,4310
578.99,4447
579.04,4520
579.09,4527
579.14,4467
579.19,4342
579.24,4158
579.29,3923
579.34,3647
579.39,3340
579.44,3013
579.49,2678
579.54,2345
579.59,2024
579.64,1720
579.69,1440
579.74,1188
579.79,965.8
579.84,773.4
579.89,610.2
579.94,474.3
579.99,363.2
580.04,274
580.09,203.6
580.14,149.1
580.19,107.6
580.24,76.45
580.29,53.53
580.34,36.93
580.39,25.1
580.44,16.8
580.49,11.09
580.54,7.204
580.59,4.613
580.64,2.91
580.69,1.808
580.74,1.107
580.79,0.6679
580.84,0.3969
580.89,0.2324
580.94,0.134
580.99,0.07617
581.04,0.04265
581.09,0.02352
581.14,0.01278
581.19,0.006844
581.24,0.00361
581.29,0.001876
581.34,0.0009604
581.39,0.0004844
581.44,0.0002407
581.49,0.0001178
581.54,5.684E-05
581.59,2.701E-05
581.64,1.264E-05
581.69,5.831E-06
581.74,2.65E-06
581.79,1.186E-06
581.84,5.231E-07
581.89,2.273E-07
581.94,9.731E-08
581.99,4.104E-08
582.04,1.705E-08
582.09,6.981E-09
582.14,2.816E-09
582.19,1.122E-09
582.24,4.459E-10
582.29,1.878E-10
582.34,1.079E-10
582.39,1.235E-10
582.44,2.319E-10
582.49,4.96E-10
582.54,1.074E-09
582.59,2.303E-09
582.64,4.871E-09
582.69,1.015E-08
582.74,2.085E-08
582.79,4.222E-08
582.84,8.422E-08
582.89,1.656E-07
582.94,3.208E-07
582.99,6.127E-07
583.04,1.153E-06
583.09,2.138E-06
583.14,3.908E-06
583.19,7.039E-06
583.24,1.249E-05
583.29,2.186E-05
583.34,3.768E-05
583.39,6.402E-05
583.44,0.0001072
583.49,0.0001769
583.54,0.0002876
583.59,0.0004609
583.64,0.000728
583.69,0.001133
583.74,0.001738
583.79,0.002627
583.84,0.003914
583.89,0.005747
583.94,0.008315
583.99,0.01186
584.04,0.01666
584.09,0.02307
584.14,0.03149
584.19,0.04236
584.24,0.05614
584.29,0.07334
584.34,0.09442
584.39,0.1198
584.44,0.1498
584.49,0.1846
584.54,0.2241
584.59,0.2682
584.64,0.3163
584.69,0.3677
584.74,0.4211
584.79,0.4754
584.84,0.5289
584.89,0.5798
584.94,0.6265
584.99,0.6671
585.04,0.7001
585.09,0.724
585.14,0.738
585.19,0.7415
585.24,0.7343
585.29,0.7169
585.34,0.6902
585.39,0.6555
585.44,0.6148
585.49,0.5702
585.54,0.5242
585.59,0.4797
585.64,0.4399
585.69,0.4085
585.74,0.3897
585.79,0.3884
585.84,0.4103
585.89,0.4624
585.94,0.5531
585.99,0.6923
586.04,0.8914
586.09,1.164
586.14,1.524
586.19,1.987
586.24,2.57
586.29,3.287
586.34,4.153
586.39,5.177
586.44,6.364
586.49,7.715
586.54,9.219
586.59,10.86
586.64,12.61
586.69,14.43
586.74,16.27
586.79,18.09
586.84,19.82
586.89,21.41
586.94,22.78
586.99,23.9
587.04,24.71
587.09,25.18
587.14,25.29
587.19,25.04
587.24,24.43
587.29,23.5
587.34,22.28
587.39,20.83
587.44,19.19
587.49,17.45
587.54,15.65
587.59,13.86
587.64,12.14
587.69,10.53
587.74,9.078
587.79,7.816
587.84,6.77
587.89,5.956
587.94,5.388
587.99,5.071
588.04,5.007
588.09,5.192
588.14,5.622
588.19,6.283
588.24,7.162
588.29,8.238
588.34,9.483
588.39,10.86
588.44,12.34
588.49,13.87
588.54,15.41
588.59,16.88
588.64,18.26
588.69,19.46
588.74,20.46
588.79,21.21
588.84,21.67
588.89,21.82
588.94,21.67
588.99,21.2
589.04,20.45
589.09,19.44
589.14,18.22
589.19,16.83
589.24,15.33
589.29,13.76
589.34,12.17
589.39,10.61
589.44,9.121
589.49,7.727
589.54,6.453
589.59,5.312
589.64,4.31
589.69,3.447
589.74,2.717
589.79,2.111
589.84,1.617
589.89,1.221
589.94,0.9082
589.99,0.6661
590.04,0.4816
590.09,0.3432
590.14,0.2411
590.19,0.1669
590.24,0.1139
590.29,0.07662
590.34,0.0508
590.39,0.0332
590.44,0.02139
590.49,0.01358
590.54,0.008501
590.59,0.005244
590.64,0.003189
590.69,0.001912
590.74,0.001129
590.79,0.0006577
590.84,0.0003776
590.89,0.0002136
590.94,0.0001191
590.99,6.549E-05
591.04,3.549E-05
591.09,1.895E-05
591.14,9.979E-06
591.19,5.178E-06
591.24,2.649E-06
591.29,1.335E-06
591.34,6.636E-07
591.39,3.251E-07
591.44,1.57E-07
591.49,7.47E-08
591.54,3.504E-08
591.59,1.62E-08
591.64,7.385E-09
591.69,3.317E-09
591.74,1.469E-09
591.79,6.412E-10
591.84,2.759E-10
591.89,1.17E-10
591.94,4.89E-11
591.99,2.015E-11
592.04,8.183E-12
592.09,3.276E-12
592.14,1.292E-12
592.19,5.027E-13
592.24,1.927E-13
592.29,7.282E-14
592.34,2.712E-14
592.39,9.958E-15
592.44,3.603E-15
